#tissue.id	Term	go.id	go.term
BTO:0000775	lymphocyte	GO:0001812	positive regulation of type I hypersensitivity
BTO:0000775	lymphocyte	GO:0001813	regulation of antibody-dependent cellular cytotoxicity
BTO:0000775	lymphocyte	GO:0001814	negative regulation of antibody-dependent cellular cytotoxicity
BTO:0000775	lymphocyte	GO:0001815	positive regulation of antibody-dependent cellular cytotoxicity
BTO:0000775	lymphocyte	GO:0001865	NK T cell differentiation
BTO:0000775	lymphocyte	GO:0001866	NK T cell proliferation
BTO:0000775	lymphocyte	GO:0001913	T cell mediated cytotoxicity
BTO:0000775	lymphocyte	GO:0001914	regulation of T cell mediated cytotoxicity
BTO:0000775	lymphocyte	GO:0001915	negative regulation of T cell mediated cytotoxicity
BTO:0000775	lymphocyte	GO:0001916	positive regulation of T cell mediated cytotoxicity
BTO:0000775	lymphocyte	GO:0001922	B-1 B cell homeostasis
BTO:0000775	lymphocyte	GO:0001923	B-1 B cell differentiation
BTO:0000775	lymphocyte	GO:0001924	regulation of B-1 B cell differentiation
BTO:0000775	lymphocyte	GO:0001925	negative regulation of B-1 B cell differentiation
BTO:0000775	lymphocyte	GO:0001926	positive regulation of B-1 B cell differentiation
BTO:0000775	lymphocyte	GO:0002202	somatic diversification of variable lymphocyte receptors of jawless fish
BTO:0000775	lymphocyte	GO:0002204	somatic recombination of immunoglobulin genes involved in immune response
BTO:0000775	lymphocyte	GO:0002205	somatic hypermutation of immunoglobulin genes involved in immune response
BTO:0000775	lymphocyte	GO:0002207	gene conversion of immunoglobulin genes involved in immune response
BTO:0000775	lymphocyte	GO:0002208	somatic diversification of immunoglobulins involved in immune response
BTO:0000775	lymphocyte	GO:0002228	natural killer cell mediated immunity
BTO:0000775	lymphocyte	GO:0002249	lymphocyte anergy
BTO:0000775	lymphocyte	GO:0002260	lymphocyte homeostasis
BTO:0000775	lymphocyte	GO:0002261	mucosal lymphocyte homeostasis
BTO:0000775	lymphocyte	GO:0002285	lymphocyte activation involved in immune response
BTO:0000775	lymphocyte	GO:0002286	T cell activation involved in immune response
BTO:0000775	lymphocyte	GO:0002287	alpha-beta T cell activation involved in immune response
BTO:0000775	lymphocyte	GO:0002288	NK T cell activation involved in immune response
BTO:0000775	lymphocyte	GO:0002289	NK T cell proliferation involved in immune response
BTO:0000775	lymphocyte	GO:0002290	gamma-delta T cell activation involved in immune response
BTO:0000775	lymphocyte	GO:0002291	T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell
BTO:0000775	lymphocyte	GO:0002292	T cell differentiation involved in immune response
BTO:0000775	lymphocyte	GO:0002293	alpha-beta T cell differentiation involved in immune response
BTO:0000775	lymphocyte	GO:0002294	CD4-positive, alpha-beta T cell differentiation involved in immune response
BTO:0000775	lymphocyte	GO:0002295	T-helper cell lineage commitment
BTO:0000775	lymphocyte	GO:0002296	T-helper 1 cell lineage commitment
BTO:0000775	lymphocyte	GO:0002297	T-helper 2 cell lineage commitment
BTO:0000775	lymphocyte	GO:0002298	CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation involved in immune response
BTO:0000775	lymphocyte	GO:0002299	alpha-beta intraepithelial T cell differentiation
BTO:0000775	lymphocyte	GO:0002300	CD8-positive, alpha-beta intraepithelial T cell differentiation
BTO:0000775	lymphocyte	GO:0002301	CD4-positive, alpha-beta intraepithelial T cell differentiation
BTO:0000775	lymphocyte	GO:0002302	CD8-positive, alpha-beta T cell differentiation involved in immune response
BTO:0000775	lymphocyte	GO:0002303	gamma-delta T cell differentiation involved in immune response
BTO:0000775	lymphocyte	GO:0002304	gamma-delta intraepithelial T cell differentiation
BTO:0000775	lymphocyte	GO:0002305	CD8-positive, gamma-delta intraepithelial T cell differentiation
BTO:0000775	lymphocyte	GO:0002306	CD4-positive gamma-delta intraepithelial T cell differentiation
BTO:0000775	lymphocyte	GO:0002307	CD8-positive, alpha-beta regulatory T cell differentiation
BTO:0000775	lymphocyte	GO:0002308	CD8-positive, alpha-beta cytotoxic T cell differentiation
BTO:0000775	lymphocyte	GO:0002309	T cell proliferation involved in immune response
BTO:0000775	lymphocyte	GO:0002310	alpha-beta T cell proliferation involved in immune response
BTO:0000775	lymphocyte	GO:0002311	gamma-delta T cell proliferation involved in immune response
BTO:0000775	lymphocyte	GO:0002312	B cell activation involved in immune response
BTO:0000775	lymphocyte	GO:0002313	mature B cell differentiation involved in immune response
BTO:0000775	lymphocyte	GO:0002314	germinal center B cell differentiation
BTO:0000775	lymphocyte	GO:0002315	marginal zone B cell differentiation
BTO:0000775	lymphocyte	GO:0002316	follicular B cell differentiation
BTO:0000775	lymphocyte	GO:0002317	plasma cell differentiation
BTO:0000775	lymphocyte	GO:0002319	memory B cell differentiation
BTO:0000775	lymphocyte	GO:0002322	B cell proliferation involved in immune response
BTO:0000775	lymphocyte	GO:0002323	natural killer cell activation involved in immune response
BTO:0000775	lymphocyte	GO:0002324	natural killer cell proliferation involved in immune response
BTO:0000775	lymphocyte	GO:0002325	natural killer cell differentiation involved in immune response
BTO:0000775	lymphocyte	GO:0002326	B cell lineage commitment
BTO:0000775	lymphocyte	GO:0002327	immature B cell differentiation
BTO:0000775	lymphocyte	GO:0002328	pro-B cell differentiation
BTO:0000775	lymphocyte	GO:0002329	pre-B cell differentiation
BTO:0000775	lymphocyte	GO:0002330	pre-B cell receptor expression
BTO:0000775	lymphocyte	GO:0002331	pre-B cell allelic exclusion
BTO:0000775	lymphocyte	GO:0002332	transitional stage B cell differentiation
BTO:0000775	lymphocyte	GO:0002333	transitional one stage B cell differentiation
BTO:0000775	lymphocyte	GO:0002334	transitional two stage B cell differentiation
BTO:0000775	lymphocyte	GO:0002335	mature B cell differentiation
BTO:0000775	lymphocyte	GO:0002336	B-1 B cell lineage commitment
BTO:0000775	lymphocyte	GO:0002337	B-1a B cell differentiation
BTO:0000775	lymphocyte	GO:0002338	B-1b B cell differentiation
BTO:0000775	lymphocyte	GO:0002339	B cell selection
BTO:0000775	lymphocyte	GO:0002340	central B cell selection
BTO:0000775	lymphocyte	GO:0002341	central B cell anergy
BTO:0000775	lymphocyte	GO:0002342	central B cell deletion
BTO:0000775	lymphocyte	GO:0002343	peripheral B cell selection
BTO:0000775	lymphocyte	GO:0002344	B cell affinity maturation
BTO:0000775	lymphocyte	GO:0002345	peripheral B cell receptor editing
BTO:0000775	lymphocyte	GO:0002346	B cell positive selection
BTO:0000775	lymphocyte	GO:0002348	central B cell positive selection
BTO:0000775	lymphocyte	GO:0002350	peripheral B cell positive selection
BTO:0000775	lymphocyte	GO:0002352	B cell negative selection
BTO:0000775	lymphocyte	GO:0002354	central B cell negative selection
BTO:0000775	lymphocyte	GO:0002356	peripheral B cell negative selection
BTO:0000775	lymphocyte	GO:0002358	B cell homeostatic proliferation
BTO:0000775	lymphocyte	GO:0002359	B-1 B cell proliferation
BTO:0000775	lymphocyte	GO:0002360	T cell lineage commitment
BTO:0000775	lymphocyte	GO:0002361	CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation
BTO:0000775	lymphocyte	GO:0002362	CD4-positive, CD25-positive, alpha-beta regulatory T cell lineage commitment
BTO:0000775	lymphocyte	GO:0002363	alpha-beta T cell lineage commitment
BTO:0000775	lymphocyte	GO:0002364	NK T cell lineage commitment
BTO:0000775	lymphocyte	GO:0002365	gamma-delta T cell lineage commitment
BTO:0000775	lymphocyte	GO:0002368	B cell cytokine production
BTO:0000775	lymphocyte	GO:0002369	T cell cytokine production
BTO:0000775	lymphocyte	GO:0002370	natural killer cell cytokine production
BTO:0000775	lymphocyte	GO:0002379	immunoglobulin biosynthetic process involved in immune response
BTO:0000775	lymphocyte	GO:0002380	immunoglobulin secretion involved in immune response
BTO:0000775	lymphocyte	GO:0002381	immunoglobulin production involved in immunoglobulin mediated immune response
BTO:0000775	lymphocyte	GO:0002402	B cell tolerance induction in mucosal-associated lymphoid tissue
BTO:0000775	lymphocyte	GO:0002403	T cell tolerance induction in mucosal-associated lymphoid tissue
BTO:0000775	lymphocyte	GO:0002411	T cell tolerance induction to tumor cell
BTO:0000775	lymphocyte	GO:0002417	B cell antigen processing and presentation mediated by B cell receptor uptake of antigen
BTO:0000775	lymphocyte	GO:0002419	T cell mediated cytotoxicity directed against tumor cell target
BTO:0000775	lymphocyte	GO:0002420	natural killer cell mediated cytotoxicity directed against tumor cell target
BTO:0000775	lymphocyte	GO:0002421	B cell antigen processing and presentation following pinocytosis
BTO:0000775	lymphocyte	GO:0002423	natural killer cell mediated immune response to tumor cell
BTO:0000775	lymphocyte	GO:0002424	T cell mediated immune response to tumor cell
BTO:0000775	lymphocyte	GO:0002426	immunoglobulin production in mucosal tissue
BTO:0000775	lymphocyte	GO:0002445	type II hypersensitivity
BTO:0000775	lymphocyte	GO:0002449	lymphocyte mediated immunity
BTO:0000775	lymphocyte	GO:0002450	B cell antigen processing and presentation
BTO:0000775	lymphocyte	GO:0002451	peripheral B cell tolerance induction
BTO:0000775	lymphocyte	GO:0002452	B cell receptor editing
BTO:0000775	lymphocyte	GO:0002453	peripheral B cell anergy
BTO:0000775	lymphocyte	GO:0002454	peripheral B cell deletion
BTO:0000775	lymphocyte	GO:0002455	humoral immune response mediated by circulating immunoglobulin
BTO:0000775	lymphocyte	GO:0002456	T cell mediated immunity
BTO:0000775	lymphocyte	GO:0002457	T cell antigen processing and presentation
BTO:0000775	lymphocyte	GO:0002458	peripheral T cell tolerance induction
BTO:0000775	lymphocyte	GO:0002459	adaptive immune response based on somatic recombination of immune receptors built from leucine-rich repeat domains
BTO:0000775	lymphocyte	GO:0002510	central B cell tolerance induction
BTO:0000775	lymphocyte	GO:0002511	central B cell receptor editing
BTO:0000775	lymphocyte	GO:0002512	central T cell tolerance induction
BTO:0000775	lymphocyte	GO:0002514	B cell tolerance induction
BTO:0000775	lymphocyte	GO:0002515	B cell anergy
BTO:0000775	lymphocyte	GO:0002516	B cell deletion
BTO:0000775	lymphocyte	GO:0002517	T cell tolerance induction
BTO:0000775	lymphocyte	GO:0002518	lymphocyte chemotaxis across high endothelial venule
BTO:0000775	lymphocyte	GO:0002558	type I hypersensitivity mediated by mast cells
BTO:0000775	lymphocyte	GO:0002559	type I hypersensitivity mediated by basophils
BTO:0000775	lymphocyte	GO:0002568	somatic diversification of T cell receptor genes
BTO:0000775	lymphocyte	GO:0002571	somatic diversification of T cell receptor genes by N region addition
BTO:0000775	lymphocyte	GO:0002572	pro-T cell differentiation
BTO:0000775	lymphocyte	GO:0002622	regulation of B cell antigen processing and presentation
BTO:0000775	lymphocyte	GO:0002623	negative regulation of B cell antigen processing and presentation
BTO:0000775	lymphocyte	GO:0002624	positive regulation of B cell antigen processing and presentation
BTO:0000775	lymphocyte	GO:0002625	regulation of T cell antigen processing and presentation
BTO:0000775	lymphocyte	GO:0002626	negative regulation of T cell antigen processing and presentation
BTO:0000775	lymphocyte	GO:0002627	positive regulation of T cell antigen processing and presentation
BTO:0000775	lymphocyte	GO:0002661	regulation of B cell tolerance induction
BTO:0000775	lymphocyte	GO:0002662	negative regulation of B cell tolerance induction
BTO:0000775	lymphocyte	GO:0002663	positive regulation of B cell tolerance induction
BTO:0000775	lymphocyte	GO:0002664	regulation of T cell tolerance induction
BTO:0000775	lymphocyte	GO:0002665	negative regulation of T cell tolerance induction
BTO:0000775	lymphocyte	GO:0002666	positive regulation of T cell tolerance induction
BTO:0000775	lymphocyte	GO:0002667	regulation of T cell anergy
BTO:0000775	lymphocyte	GO:0002668	negative regulation of T cell anergy
BTO:0000775	lymphocyte	GO:0002669	positive regulation of T cell anergy
BTO:0000775	lymphocyte	GO:0002670	regulation of B cell anergy
BTO:0000775	lymphocyte	GO:0002671	negative regulation of B cell anergy
BTO:0000775	lymphocyte	GO:0002672	positive regulation of B cell anergy
BTO:0000775	lymphocyte	GO:0002680	pro-T cell lineage commitment
BTO:0000775	lymphocyte	GO:0002681	somatic recombination of T cell receptor gene segments
BTO:0000775	lymphocyte	GO:0002706	regulation of lymphocyte mediated immunity
BTO:0000775	lymphocyte	GO:0002707	negative regulation of lymphocyte mediated immunity
BTO:0000775	lymphocyte	GO:0002708	positive regulation of lymphocyte mediated immunity
BTO:0000775	lymphocyte	GO:0002709	regulation of T cell mediated immunity
BTO:0000775	lymphocyte	GO:0002710	negative regulation of T cell mediated immunity
BTO:0000775	lymphocyte	GO:0002711	positive regulation of T cell mediated immunity
BTO:0000775	lymphocyte	GO:0002712	regulation of B cell mediated immunity
BTO:0000775	lymphocyte	GO:0002713	negative regulation of B cell mediated immunity
BTO:0000775	lymphocyte	GO:0002714	positive regulation of B cell mediated immunity
BTO:0000775	lymphocyte	GO:0002715	regulation of natural killer cell mediated immunity
BTO:0000775	lymphocyte	GO:0002716	negative regulation of natural killer cell mediated immunity
BTO:0000775	lymphocyte	GO:0002717	positive regulation of natural killer cell mediated immunity
BTO:0000775	lymphocyte	GO:0002721	regulation of B cell cytokine production
BTO:0000775	lymphocyte	GO:0002722	negative regulation of B cell cytokine production
BTO:0000775	lymphocyte	GO:0002723	positive regulation of B cell cytokine production
BTO:0000775	lymphocyte	GO:0002724	regulation of T cell cytokine production
BTO:0000775	lymphocyte	GO:0002725	negative regulation of T cell cytokine production
BTO:0000775	lymphocyte	GO:0002726	positive regulation of T cell cytokine production
BTO:0000775	lymphocyte	GO:0002727	regulation of natural killer cell cytokine production
BTO:0000775	lymphocyte	GO:0002728	negative regulation of natural killer cell cytokine production
BTO:0000775	lymphocyte	GO:0002729	positive regulation of natural killer cell cytokine production
BTO:0000775	lymphocyte	GO:0002770	T cell inhibitory signaling pathway
BTO:0000775	lymphocyte	GO:0002773	B cell inhibitory signaling pathway
BTO:0000775	lymphocyte	GO:0002840	regulation of T cell mediated immune response to tumor cell
BTO:0000775	lymphocyte	GO:0002841	negative regulation of T cell mediated immune response to tumor cell
BTO:0000775	lymphocyte	GO:0002842	positive regulation of T cell mediated immune response to tumor cell
BTO:0000775	lymphocyte	GO:0002846	regulation of T cell tolerance induction to tumor cell
BTO:0000775	lymphocyte	GO:0002847	negative regulation of T cell tolerance induction to tumor cell
BTO:0000775	lymphocyte	GO:0002848	positive regulation of T cell tolerance induction to tumor cell
BTO:0000775	lymphocyte	GO:0002849	regulation of peripheral T cell tolerance induction
BTO:0000775	lymphocyte	GO:0002850	negative regulation of peripheral T cell tolerance induction
BTO:0000775	lymphocyte	GO:0002851	positive regulation of peripheral T cell tolerance induction
BTO:0000775	lymphocyte	GO:0002852	regulation of T cell mediated cytotoxicity directed against tumor cell target
BTO:0000775	lymphocyte	GO:0002853	negative regulation of T cell mediated cytotoxicity directed against tumor cell target
BTO:0000775	lymphocyte	GO:0002854	positive regulation of T cell mediated cytotoxicity directed against tumor cell target
BTO:0000775	lymphocyte	GO:0002855	regulation of natural killer cell mediated immune response to tumor cell
